timestamp,volume,vw,open,close,high,low,transactions
1673827200000,133204,1.1301,1.13254,1.12963,1.13311,1.12504,133204
1673913600000,251732,1.1294,1.12944,1.13215,1.1333,1.1244,251732
1674000000000,293848,1.1309,1.13235,1.13072,1.13523,1.126,293848
1674086400000,276402,1.1315,1.13067,1.13452,1.13539,1.128,276402
1674172800000,258168,1.1374,1.13452,1.1395,1.14252,1.1308,258168
1674345600000,4275,1.1405,1.13605,1.14119,1.14135,1.13425,4275
1674432000000,259614,1.1399,1.1412,1.1407,1.1432,1.1352,259614
1674518400000,256700,1.1385,1.14085,1.1372,1.14271,1.13352,256700
1674604800000,257169,1.1369,1.13692,1.13798,1.1405,1.1338,257169
1674691200000,258005,1.1386,1.13796,1.14203,1.14275,1.1353,258005
1674777600000,241870,1.1409,1.1423,1.1417,1.14308,1.13367,241870
1674950400000,3531,1.1413,1.14069,1.14157,1.14191,1.13971,3531
1675036800000,260599,1.1415,1.14159,1.14262,1.14353,1.1385,260599
1675123200000,262978,1.1375,1.14278,1.12755,1.14355,1.12678,262978
1675209600000,267960,1.1275,1.12755,1.12356,1.13099,1.12144,267960
1675296000000,283142,1.1202,1.12355,1.11589,1.12544,1.1141,283142
1675382400000,266686,1.1172,1.1157,1.116,1.12095,1.1144,266686
1675555200000,5173,1.1156,1.11544,1.11571,1.11711,1.11267,5173
1675641600000,261673,1.1155,1.11574,1.11579,1.1184,1.1108,261673
1675728000000,281015,1.1117,1.11593,1.11068,1.11678,1.1076,281015
1675814400000,259548,1.1112,1.11068,1.11142,1.11351,1.10767,259548
1675900800000,259488,1.1154,1.11141,1.11708,1.11883,1.1107,259488
1675987200000,253429,1.1165,1.11707,1.1156,1.11968,1.10568,253429
1676246400000,213017,1.115,1.11483,1.11612,1.11835,1.1098,213017
1676332800000,279894,1.1189,1.11609,1.1217,1.12251,1.1136,279894
1676419200000,265919,1.1145,1.12176,1.11107,1.12268,1.1089,265919
1676505600000,270507,1.1107,1.11137,1.10918,1.11303,1.10767,270507
1676592000000,254847,1.1121,1.10947,1.1137,1.11537,1.1072,254847
1676764800000,3822,1.1124,1.11032,1.11297,1.11346,1.11032,3822
1676851200000,220348,1.1115,1.11302,1.11129,1.11335,1.109,220348
1676937600000,261061,1.1178,1.11134,1.12313,1.12472,1.1098,261061
1677024000000,260977,1.1218,1.12304,1.12156,1.12438,1.11631,260977
1677110400000,251128,1.1221,1.12172,1.12191,1.12498,1.1189,251128
1677196800000,255276,1.1226,1.1219,1.1231,1.12635,1.1191,255276
1677369600000,3439,1.1235,1.12137,1.12334,1.12448,1.12137,3439
1677456000000,251960,1.1265,1.12334,1.12832,1.12969,1.1227,251960
1677542400000,262425,1.1323,1.12864,1.13334,1.13624,1.1276,262425
1677628800000,267912,1.13,1.13346,1.12982,1.13549,1.1249,267912
1677715200000,266230,1.1271,1.12978,1.12556,1.13128,1.12221,266230
1677801600000,237072,1.1257,1.12552,1.1263,1.12799,1.1221,237072
1677974400000,3434,1.1269,1.12352,1.1267,1.12744,1.12256,3434
1678060800000,237202,1.1227,1.12672,1.11913,1.12729,1.10286,237202
1678147200000,258476,1.1179,1.11907,1.11436,1.12112,1.1123,258476
1678233600000,252973,1.1145,1.11436,1.11485,1.11687,1.1112,252973
1678320000000,248725,1.1147,1.11479,1.11218,1.11724,1.10997,248725
1678406400000,278952,1.1105,1.1122,1.107,1.12701,1.10006,278952
1678492800000,1,1.1116,1.1116,1.1116,1.1116,1.1116,1
1678579200000,8712,1.1078,1.10291,1.10962,1.11159,1.10291,8712
1678665600000,319517,1.1071,1.10969,1.1099,1.1119,1.0987,319517
1678752000000,303580,1.1106,1.10989,1.11114,1.11456,1.1053,303580
1678838400000,313373,1.1147,1.11113,1.12399,1.1257,1.1093,313373
1678924800000,304186,1.1224,1.12401,1.12508,1.12837,1.1158,304186
1679011200000,263509,1.1264,1.12516,1.1239,1.13149,1.1216,263509
1679184000000,8518,1.1289,1.12383,1.12941,1.13147,1.12383,8518
1679270400000,276699,1.1334,1.1294,1.1404,1.141,1.1253,276699
1679356800000,255929,1.133,1.14039,1.12674,1.14134,1.1227,255929
1679443200000,260146,1.1296,1.12675,1.12529,1.1342,1.12004,260146
1679529600000,276136,1.1265,1.12523,1.1254,1.1303,1.11862,276136
1679616000000,247087,1.1239,1.12575,1.1247,1.12722,1.1202,247087
1679788800000,8881,1.1247,1.11988,1.12497,1.1256,1.11933,8881
1679875200000,252125,1.1243,1.12496,1.12521,1.1266,1.1216,252125
1679961600000,227628,1.1305,1.12503,1.1345,1.13585,1.1247,227628
1680048000000,236465,1.1333,1.13481,1.12993,1.13615,1.12911,236465
1680134400000,232452,1.1309,1.12994,1.13127,1.1328,1.09492,232452
1680220800000,226605,1.1315,1.13128,1.1291,1.13654,1.11854,226605
1680393600000,8455,1.1277,1.12449,1.12723,1.12897,1.12449,8455
1680480000000,243888,1.1311,1.12723,1.13363,1.13429,1.1264,243888
1680566400000,235619,1.1353,1.1336,1.13174,1.14147,1.1308,235619
1680652800000,231330,1.1294,1.13171,1.12951,1.13283,1.125,231330
1680739200000,216939,1.1272,1.12944,1.1248,1.13054,1.1237,216939
1680825600000,95406,1.1248,1.12483,1.1245,1.12623,1.11992,95406
1680998400000,6708,1.1235,1.12153,1.12403,1.1243,1.12153,6708
1681084800000,147789,1.1253,1.12402,1.12608,1.12696,1.12098,147789
1681171200000,228326,1.1244,1.12611,1.12236,1.12683,1.121,228326
1681257600000,228098,1.1195,1.12235,1.119,1.12272,1.1152,228098
1681344000000,228126,1.1148,1.11889,1.11344,1.1205,1.1101,228126
1681430400000,225520,1.1117,1.11345,1.1089,1.11387,1.0969,225520
1681603200000,5733,1.1098,1.10491,1.10966,1.11104,1.10491,5733
