timestamp,volume,vw,open,close,high,low,transactions
1673827200000,17261,22.1595,22.162,22.12,22.2143,22.0945,17261
1673913600000,39349,22.1365,22.1551,22.1768,22.2175,22.037,39349
1674000000000,31939,22.1048,22.0768,22.186,22.213,21.9815,31939
1674086400000,22519,22.0893,22.118,22.058,22.2,21.9968,22519
1674172800000,21801,22.051,22.0683,21.9621,22.1408,21.955,21801
1674345600000,980,21.9562,21.9977,21.951,21.9977,21.9099,980
1674432000000,25048,21.9405,21.8734,21.9314,22.1,21.8661,25048
1674518400000,9167,21.8977,21.9164,21.897,21.9389,21.8309,9167
1674604800000,19847,21.7905,21.8717,21.7482,21.91,21.6959,19847
1674691200000,16193,21.8649,21.826,21.8365,21.9487,21.7819,16193
1674777600000,23777,21.8854,21.8919,21.8848,21.9671,21.8343,23777
1674864000000,4,21.8898,21.8864,21.8882,21.898,21.8864,4
1674950400000,503,21.85,21.845,21.8697,21.887,21.8216,503
1675036800000,30012,21.9,21.8997,21.9504,21.992,21.8008,30012
1675123200000,17771,21.8781,21.9178,21.8806,21.9671,21.7977,17771
1675209600000,31330,21.7169,21.812,21.5801,21.8466,21.4999,31330
1675296000000,17964,21.7239,21.778,21.7413,21.7951,21.6536,17964
1675382400000,46928,21.8226,21.7512,21.9961,22.012,21.6591,46928
1675468800000,4,22.0011,22.006,21.9962,22.006,21.9962,4
1675555200000,1232,21.9864,21.997,21.979,22.021,21.93,1232
1675641600000,49076,22.1392,21.98,22.192,22.284,21.9472,49076
1675728000000,76823,22.1885,22.191,22.1503,22.3307,22.034,76823
1675814400000,48566,22.1222,22.125,22.1554,22.1883,22.046,48566
1675900800000,48917,22.041,22.131,22.0451,22.1793,21.9376,48917
1675987200000,47251,22.1275,22.0452,22.2051,22.2486,21.9952,47251
1676073600000,3,22.2087,22.205,22.2051,22.216,22.205,3
1676246400000,38326,22.1777,22.2258,22.101,22.266,22.076,38326
1676332800000,60013,22.0728,22.103,22.0563,22.1605,21.8567,60013
1676419200000,53142,22.1048,22.0555,22.065,22.201,21.953,53142
1676505600000,47240,22.112,22.064,22.1602,22.225,22.006,47240
1676592000000,37404,22.2242,22.1605,22.1344,22.3489,22.0739,37404
1676678400000,3,22.138,22.1345,22.1346,22.145,22.1345,3
1676764800000,450,22.143,22.1364,22.1747,22.1747,22.116,450
1676851200000,31801,22.1656,22.1411,22.1807,22.2221,22.113,31801
1676937600000,43676,22.2369,22.1808,22.2521,22.3254,22.151,43676
1677024000000,43579,22.2533,22.228,22.3019,22.3545,22.1561,43579
1677110400000,45236,22.3079,22.3018,22.3018,22.385,22.2185,45236
1677196800000,45504,22.3486,22.3016,22.3949,22.4525,22.2101,45504
1677283200000,7,22.3992,22.3947,22.3948,22.405,22.3947,7
1677369600000,581,22.3821,22.3966,22.4003,22.4102,22.3179,581
1677456000000,45327,22.3212,22.3997,22.2614,22.4527,22.197,45327
1677542400000,52834,22.1783,22.2615,22.176,22.3363,22.032,52834
1677628800000,56986,21.978,22.1998,21.8686,22.239,21.8104,56986
1677715200000,48161,22.0519,21.8683,22.0947,22.194,21.837,48161
1677801600000,40994,22.0918,22.0948,22.06,22.1704,22.0025,40994
1677974400000,259,22.0154,22.0587,22.0242,22.059,21.9544,259
1678060800000,43019,22.0557,22.0229,22.0122,22.1745,21.939,43019
1678147200000,55381,22.1395,22.0124,22.2831,22.3532,21.9677,55381
1678233600000,55612,22.3426,22.283,22.2977,22.558,22.226,55612
1678320000000,51080,22.3091,22.3373,22.3176,22.3961,22.125,51080
1678406400000,61245,22.2332,22.292,22.1842,22.4125,22.0617,61245
1678492800000,3,22.1874,22.1841,22.1842,22.194,22.1841,3
1678579200000,2548,22.0582,22.1762,22.079,22.1762,22.004,2548
1678665600000,64762,22.1124,22.077,22.1031,22.28,21.931,64762
1678752000000,53633,22.167,22.079,22.1371,22.28,22.0674,53633
1678838400000,64387,22.5029,22.1377,22.7021,22.8396,22.044,64387
1678924800000,60788,22.6311,22.674,22.55,22.81,22.4879,60788
1679011200000,44166,22.4811,22.551,22.473,22.62,22.3191,44166
1679097600000,4,22.4756,22.478,22.4731,22.478,22.4731,4
1679184000000,1987,22.3818,22.4674,22.444,22.4674,22.212,1987
1679270400000,42474,22.4153,22.417,22.3618,22.6329,22.2909,42474
1679356800000,38288,22.1902,22.3616,22.0593,22.4155,21.9766,38288
1679443200000,45254,21.9242,22.0577,21.7875,22.1413,21.653,45254
1679529600000,41577,21.7097,21.762,21.7787,21.8398,21.598,41577
1679616000000,46376,21.9352,21.7781,21.9779,22.1528,21.7245,46376
