timestamp,volume,vw,open,close,high,low,transactions
1673827200000,6188,5.1244,5.0939,5.146,5.1602,5.072784,6188
1673913600000,7200,5.116,5.1464,5.0996,5.1556,5.092373,7200
1674000000000,7772,5.1194,5.097685,5.1852,5.1885,5.064249,7772
1674086400000,7648,5.198,5.1853,5.1735,5.250627,5.159924,7648
1674172800000,7230,5.1999,5.170999,5.2064,5.2379,5.15093,7230
1674345600000,1,5.2063,5.2063,5.2063,5.2063,5.2063,1
1674432000000,6926,5.1924,5.204157,5.2059,5.2172,5.1618,6926
1674518400000,6019,5.1594,5.2066,5.1386,5.2185,5.1317,6019
1674604800000,5830,5.0894,5.1149,5.0723,5.1338,5.0656,5830
1674691200000,7383,5.0799,5.070335,5.0648,5.116,5.0553,7383
1674777600000,6931,5.0878,5.062495,5.1078,5.1148,5.051075,6931
1674864000000,3,5.1051,5.1036,5.1072,5.1072,5.1036,3
1675036800000,6612,5.1051,5.1075,5.1149,5.1316,5.079635,6612
1675123200000,6929,5.093,5.112972,5.0722,5.1367,5.0661,6929
1675209600000,7158,5.07,5.0724,5.0531,5.1107,5.0408,7158
1675296000000,7349,5.0117,5.0536,5.0497,5.0545,4.9358,7349
1675382400000,7452,5.1091,5.047026,5.1509,5.1572,5.0459,7452
1675468800000,7,5.1446,5.151,5.1498,5.151,5.132844,7
1675555200000,1,5.1498,5.1498,5.1498,5.1498,5.1498,1
1675641600000,7046,5.1778,5.151,5.1455,5.2104,5.127484,7046
1675728000000,7548,5.1774,5.1456,5.209,5.2166,5.122108,7548
1675814400000,7169,5.2016,5.206936,5.1996,5.2431,5.162611,7169
1675900800000,7270,5.24,5.197643,5.2897,5.2906,5.169462,7270
1675987200000,7237,5.2471,5.286093,5.2141,5.304566,5.200411,7237
1676073600000,5,5.2067,5.2106,5.213483,5.213483,5.199439,5
1676246400000,6604,5.1842,5.214,5.1587,5.222302,5.1536,6604
1676332800000,7432,5.1712,5.156859,5.1915,5.2147,5.126578,7432
1676419200000,7276,5.2147,5.1914,5.218,5.2376,5.144326,7276
1676505600000,7410,5.2277,5.215899,5.2167,5.2563,5.172878,7410
1676592000000,6914,5.1882,5.2166,5.1665,5.248108,5.1482,6914
1676678400000,7,5.1553,5.1629,5.1627,5.1629,5.148067,7
1676764800000,3,5.1636,5.1627,5.165169,5.165169,5.1627,3
1676851200000,596,5.166,5.1634,5.1667,5.173244,5.145596,596
1676937600000,1303,5.1658,5.1675,5.1665,5.1684,5.147882,1303
1677024000000,4658,5.1724,5.164241,5.151,5.2105,5.143341,4658
