timestamp,volume,vw,open,close,high,low,transactions
1673827200000,157055,0.9334,0.9341435,0.9329,0.937475,0.9304,157055
1673913600000,195579,0.9336,0.9334049,0.93571,0.9361785,0.9302,195579
1674000000000,221315,0.9381,0.9358186,0.9368,0.9445805,0.9341,221315
1674086400000,197730,0.9306,0.93708,0.9302,0.9374957,0.9275,197730
1674172800000,181247,0.9327,0.93056,0.9319,0.935154,0.9292,181247
1674259200000,2,0.932,0.9321757,0.9318,0.9321757,0.9318,2
1674345600000,5396,0.933,0.9270847,0.9337,0.9337882,0.92562,5396
1674432000000,198202,0.9361,0.9337638,0.9398334,0.9415028,0.9325,198202
1674518400000,190517,0.9399,0.9397834,0.9427841,0.9433173,0.9361,190517
1674604800000,191646,0.9484,0.94271,0.9508634,0.9519224,0.9412,191646
1674691200000,193229,0.9506,0.9507,0.94728,0.9550606,0.9443279,193229
1674777600000,174933,0.947,0.9473495,0.9539481,0.9542364,0.9437,174933
1674864000000,2,0.9494,0.9451,0.9537752,0.9537752,0.9451,2
1674950400000,4961,0.9454,0.94508,0.9457103,0.945901,0.9443873,4961
1675036800000,203847,0.9445,0.9456614,0.9441,0.947198,0.942,203847
1675123200000,205076,0.9417,0.9446193,0.938,0.9454459,0.9372,205076
1675209600000,208180,0.9425,0.93827,0.9483,0.9495333,0.9366,208180
1675296000000,221536,0.9462,0.94869,0.94189,0.9499349,0.9403396,221536
1675382400000,212519,0.9368,0.9419368,0.9283,0.9433369,0.9256,212519
1675468800000,3,0.9282,0.9281,0.9282,0.9283242,0.9281,3
1675555200000,8775,0.9275,0.9271242,0.92722,0.9290347,0.9225135,8775
1675641600000,201824,0.9265,0.92726,0.92599,0.9311138,0.922,201824
1675728000000,221348,0.9299,0.9260305,0.9322,0.9353519,0.9249,221348
1675814400000,200279,0.9325,0.9325958,0.9314995,0.9348047,0.9294149,200279
1675900800000,192833,0.9346,0.9315203,0.9331194,0.9382639,0.9307,192833
1675987200000,208185,0.9293,0.9331324,0.9246,0.9346083,0.9207767,208185
1676073600000,3,0.9245,0.9244,0.9243,0.9246892,0.9243,3
1676246400000,149999,0.9267,0.9238919,0.928962,0.9297895,0.9226,149999
1676332800000,219219,0.93,0.9292474,0.9317747,0.9338112,0.9251092,219219
1676419200000,200606,0.9251,0.9321258,0.9246,0.9321572,0.921,200606
1676505600000,202056,0.925,0.9247317,0.9246558,0.9271731,0.9201,202056
1676592000000,187471,0.9239,0.9245055,0.9264,0.9273339,0.9205,187471
1676678400000,5,0.9265,0.9266557,0.9264,0.9266557,0.9264,5
1676764800000,5726,0.9261,0.92593,0.9260825,0.9269639,0.9225578,5726
1676851200000,147786,0.9292,0.9260423,0.9294,0.9309238,0.9254,147786
1676937600000,195817,0.9278,0.9294404,0.92874,0.9310842,0.9231,195817
1677024000000,195949,0.9242,0.9286695,0.9225303,0.9290793,0.9207552,195949
1677110400000,188143,0.9228,0.9226533,0.9216,0.9248394,0.9196,188143
1677196800000,194755,0.9192,0.9220722,0.9168,0.9234585,0.9143,194755
1677283200000,2,0.9168,0.9169917,0.9167,0.9169917,0.9167,2
1677369600000,6193,0.9157,0.916197,0.91536,0.91683,0.91366,6193
1677456000000,188492,0.9135,0.91531,0.9150069,0.9164481,0.9096,188492
1677542400000,186200,0.9154,0.915044,0.91836,0.9197036,0.9114,186200
1677628800000,206845,0.9194,0.918375,0.9185953,0.9218032,0.914,206845
1677715200000,199290,0.9162,0.918452,0.91531,0.9190204,0.9130502,199290
1677801600000,176262,0.9179,0.9153254,0.9213,0.9217259,0.9146,176262
1677888000000,5,0.9214,0.9215388,0.9213,0.9215388,0.9213,5
1677974400000,6357,0.9188,0.9191442,0.91868,0.9197928,0.9147562,6357
1678060800000,179916,0.917,0.9188746,0.91648,0.9200733,0.9142955,179916
1678147200000,196468,0.9099,0.9165332,0.90593,0.9178165,0.903913,196468
1678233600000,188832,0.9082,0.9059554,0.90988,0.9128519,0.9042,188832
1678320000000,187389,0.9114,0.9099322,0.911394,0.9140655,0.908,187389
1678406400000,228150,0.9116,0.911338,0.911,0.9151903,0.9086,228150
1678492800000,2,0.9111,0.9112696,0.9109,0.9112696,0.9109,2
1678579200000,21345,0.9132,0.9098518,0.91302,0.9149537,0.9072916,21345
1678665600000,282955,0.9148,0.9132032,0.91444,0.9189457,0.9092,282955
1678752000000,245633,0.9134,0.9145081,0.91541,0.915992,0.9101436,245633
1678838400000,243730,0.913,0.91539,0.91104,0.9169519,0.9082877,243730
1678924800000,231539,0.9133,0.9110602,0.9140963,0.9166883,0.9097,231539
1679011200000,192621,0.9186,0.9139,0.9305,0.9309377,0.913,192621
1679097600000,2,0.9307,0.9306954,0.930686,0.9306954,0.930686,2
1679184000000,12974,0.9205,0.9193994,0.9204,0.9227094,0.91115,12974
1679270400000,205318,0.9178,0.9206066,0.9179,0.921305,0.9148,205318
1679356800000,165826,0.9142,0.9182606,0.91549,0.9189794,0.9099,165826
1679443200000,173012,0.9173,0.9155764,0.91884,0.9231658,0.9132,173012
1679529600000,186472,0.9184,0.9188806,0.91649,0.9228914,0.9146,186472
1679616000000,172836,0.9152,0.9165124,0.9176,0.9181467,0.912,172836
1679702400000,2,0.9178,0.917908,0.9177194,0.917908,0.9177194,2
1679788800000,9875,0.9132,0.9135039,0.9135,0.9140572,0.9095596,9875
1679875200000,161556,0.9111,0.9136699,0.908979,0.9146675,0.9064,161556
1679961600000,151816,0.9121,0.9092401,0.9116132,0.9136431,0.9082,151816
1680048000000,151585,0.9081,0.911617,0.90639,0.9123282,0.9051,151585
1680134400000,150923,0.9071,0.9064467,0.9077873,0.9094847,0.9041,150923
1680220800000,154095,0.9067,0.9080555,0.9042,0.9101217,0.9022,154095
1680393600000,13489,0.901,0.9029595,0.89897,0.9044316,0.8985,13489
1680480000000,175445,0.9064,0.8991418,0.9118633,0.9126839,0.8984,175445
1680566400000,167932,0.9074,0.91182,0.908,0.9124891,0.9031088,167932
1680652800000,165423,0.9042,0.9084712,0.90358,0.9108502,0.8994,165423
1680739200000,145113,0.9012,0.90358,0.9004337,0.9040449,0.897,145113
1680825600000,76314,0.9012,0.9007161,0.904,0.9068234,0.898,76314
1680998400000,7439,0.9007,0.89931,0.90101,0.9015037,0.89577,7439
1681084800000,123067,0.8987,0.9011944,0.8973254,0.9013544,0.8949861,123067
1681171200000,150287,0.8984,0.8976833,0.8957475,0.9010143,0.89446,150287
1681257600000,164449,0.8987,0.8957209,0.8999464,0.9036493,0.8947,164449
1681344000000,159742,0.9028,0.89999,0.90498,0.9068701,0.8983,159742
1681430400000,163344,0.9009,0.9049559,0.9058,0.9063087,0.8932367,163344
1681603200000,6139,0.896,0.9039693,0.8961082,0.9039693,0.89348,6139
1681689600000,154452,0.8964,0.8962404,0.89716,0.8981243,0.894,154452
1681776000000,156873,0.9002,0.8971894,0.90191,0.9023632,0.8966,156873
1681862400000,162754,0.9019,0.9019653,0.90307,0.9078433,0.8985,162754
1681948800000,170339,0.9063,0.9031278,0.9090082,0.9108043,0.9014,170339
1682035200000,161548,0.906,0.9089754,0.9151,0.9157461,0.9031,161548
1682208000000,7099,0.9062,0.9142038,0.9056,0.9142038,0.90224,7099
1682294400000,156547,0.9052,0.9059694,0.9073085,0.9073754,0.9033,156547
1682380800000,174427,0.9042,0.9071633,0.90372,0.9073329,0.9019,174427
1682467200000,198187,0.9005,0.9037679,0.9007,0.9042059,0.8983,198187
1682553600000,189602,0.9012,0.9007229,0.9016886,0.9035333,0.8987,189602
1682640000000,193175,0.8988,0.9016953,0.9027,0.9030743,0.8945,193175
1682812800000,9791,0.896,0.9008121,0.89632,0.9008121,0.89218,9791
1682899200000,170075,0.8994,0.8961376,0.897,0.9039923,0.8959,170075
1682985600000,178950,0.9065,0.89749,0.90852,0.9106116,0.8968,178950
1683072000000,202591,0.9078,0.9085576,0.9052048,0.9105412,0.9044,202591
1683158400000,220600,0.9072,0.9052948,0.90553,0.9101048,0.9044,220600
1683244800000,180669,0.9067,0.9055783,0.9106,0.9108,0.902,180669
1683417600000,9314,0.9031,0.89982,0.9028378,0.9060261,0.89982,9314
1683504000000,164677,0.9058,0.9027345,0.906731,0.9079018,0.9014,164677
1683590400000,163513,0.9051,0.906703,0.9050314,0.9072802,0.9029,163513
1683676800000,184642,0.9053,0.9050585,0.90672,0.9093791,0.9023,184642
1683763200000,196038,0.9043,0.9067494,0.90405,0.9082971,0.9015,196038
1683849600000,171738,0.9019,0.9041046,0.9065,0.9066,0.8982213,171738
1684022400000,5993,0.9007,0.89987,0.9010156,0.9015294,0.8972962,5993
1684108800000,170369,0.9028,0.9010103,0.9019,0.9043322,0.9003,170369
1684195200000,180172,0.8986,0.9024655,0.8972,0.9033554,0.8949,180172
1684281600000,185713,0.8967,0.8972,0.89626,0.8982629,0.8946,185713
