timestamp,volume,vw,open,close,high,low,transactions
1735689600000,2269,19.475,19.41811,19.47833,19.49121,19.41773,2269
1735776000000,55257,19.3411,19.4789,19.20768,19.5331,19.16704,55257
1735862400000,54916,19.2768,19.20768,19.3159,19.34732,19.1116,54916
1736035200000,1406,19.3188,19.30254,19.32394,19.333,19.29375,1406
1736121600000,61098,19.3046,19.32543,19.27827,19.3741,19.20788,61098
1736208000000,56547,19.3302,19.27846,19.2833,19.39683,19.23507,56547
1736294400000,59907,19.4317,19.29873,19.49785,19.521,19.28696,59907
1736380800000,51948,19.4794,19.49824,19.49327,19.53525,19.3975,51948
1736467200000,53231,19.5548,19.49422,19.54087,19.665,19.46074,53231
1736640000000,1935,19.5398,19.5312,19.54238,19.56081,19.50047,1935
1736726400000,62607,19.5232,19.54281,19.45352,19.63423,19.438,62607
1736812800000,57520,19.4588,19.457,19.46465,19.5159,19.38133,57520
