timestamp,volume,vw,open,close,high,low,transactions
1673827200000,33690,7.8098,7.81074,7.8105,7.8121,7.80536,33690
1673913600000,44401,7.8177,7.81003,7.81816,7.82272,7.8097,44401
1674000000000,41289,7.8243,7.82123,7.82348,7.8284,7.8174,41289
1674086400000,48624,7.8292,7.8214,7.8298,7.8348,7.8214,48624
1674172800000,38122,7.8301,7.8295,7.8344,7.8345,7.8242,38122
1674345600000,159,7.826,7.82427,7.82728,7.82748,7.82403,159
1674432000000,43563,7.8292,7.82726,7.8313,7.8343,7.82472,43563
1674518400000,27539,7.8302,7.831,7.8316,7.8329,7.82556,27539
1674604800000,31326,7.8315,7.83152,7.8294,7.8341,7.8283,31326
1674691200000,39294,7.8295,7.82935,7.8285,7.8328,7.82565,39294
1674777600000,37028,7.8291,7.82808,7.8299,7.83183,7.824,37028
1674864000000,3,7.8295,7.8301,7.83,7.8301,7.8283,3
1674950400000,509,7.8286,7.82838,7.82852,7.82957,7.82742,509
1675036800000,40570,7.8338,7.82862,7.8353,7.8386,7.82768,40570
1675123200000,42236,7.8376,7.83513,7.8397,7.8423,7.83258,42236
1675209600000,45955,7.8415,7.83966,7.839,7.846,7.8357,45955
1675296000000,40822,7.8425,7.8386,7.8444,7.8454,7.838,40822
1675382400000,38014,7.8458,7.84386,7.8474,7.8486,7.83348,38014
1675468800000,5,7.8469,7.8476,7.8475,7.8476,7.846,5
1675555200000,103,7.8461,7.84443,7.84641,7.84652,7.84385,103
1675641600000,40200,7.8467,7.84648,7.84734,7.8489,7.8441,40200
1675728000000,37178,7.8478,7.84732,7.8486,7.8495,7.8456,37178
1675814400000,27802,7.849,7.84851,7.84864,7.85045,7.84437,27802
1675900800000,26687,7.8494,7.84829,7.84965,7.85029,7.8473,26687
1675987200000,24544,7.8496,7.84961,7.8497,7.8505,7.84311,24544
1676073600000,2,7.8493,7.8489,7.8496,7.8496,7.8489,2
1676246400000,11333,7.8496,7.84983,7.8498,7.85084,7.84424,11333
1676332800000,15659,7.8496,7.84974,7.8488,7.8506,7.84608,15659
1676419200000,33260,7.8482,7.84865,7.84638,7.8499,7.8428,33260
1676505600000,32769,7.8488,7.84641,7.84897,7.8499,7.84564,32769
1676592000000,38681,7.846,7.84902,7.8461,7.8496,7.8429,38681
1676678400000,3,7.8454,7.8462,7.8461,7.8462,7.8438,3
1676764800000,345,7.8446,7.84361,7.84453,7.84524,7.84328,345
1676851200000,44029,7.8338,7.84474,7.8339,7.8451,7.82234,44029
1676937600000,41292,7.8423,7.83388,7.8449,7.8458,7.8327,41292
1677024000000,42896,7.8451,7.84468,7.84516,7.8477,7.8406,42896
1677110400000,40121,7.8455,7.84547,7.8469,7.8478,7.8413,40121
1677196800000,37918,7.8479,7.84684,7.8494,7.8499,7.8454,37918
1677283200000,7,7.8487,7.8495,7.8494,7.8495,7.8478,7
1677369600000,51,7.8476,7.84605,7.84778,7.84816,7.84605,51
1677456000000,39881,7.8459,7.84794,7.845,7.8489,7.8422,39881
1677542400000,39552,7.8485,7.84477,7.84902,7.85,7.844,39552
1677628800000,42801,7.8493,7.84902,7.84831,7.84999,7.8468,42801
1677715200000,28449,7.8493,7.8481,7.84939,7.84997,7.84673,28449
1677801600000,18915,7.8495,7.84941,7.8485,7.85017,7.8458,18915
1677888000000,1,7.8486,7.8486,7.8486,7.8486,7.8486,1
1677974400000,797,7.8494,7.84874,7.84946,7.84987,7.84868,797
1678060800000,39312,7.8495,7.84949,7.84908,7.85024,7.84634,39312
1678147200000,19456,7.8497,7.84942,7.84969,7.85,7.84773,19456
1678233600000,24680,7.8498,7.84956,7.84946,7.85,7.84721,24680
1678320000000,21171,7.8497,7.84947,7.8498,7.84995,7.84779,21171
1678406400000,36967,7.8489,7.8497,7.8499,7.84999,7.84436,36967
1678492800000,2,7.8478,7.8457,7.8498,7.8498,7.8457,2
1678579200000,736,7.8476,7.84509,7.84756,7.8482,7.84499,736
1678665600000,53872,7.8438,7.84754,7.8447,7.8492,7.8366,53872
1678752000000,50478,7.8456,7.84436,7.8484,7.8498,7.83727,50478
1678838400000,31828,7.8489,7.84797,7.84849,7.84996,7.84596,31828
1678924800000,36066,7.849,7.84848,7.8498,7.8504,7.8451,36066
1679011200000,27986,7.8495,7.8497,7.8499,7.85034,7.84373,27986
1679097600000,4,7.8492,7.8486,7.8498,7.8498,7.8486,4
1679184000000,858,7.849,7.8484,7.84885,7.84935,7.84797,858
1679270400000,52108,7.8439,7.84883,7.84213,7.8499,7.83341,52108
1679356800000,50857,7.8435,7.84245,7.84557,7.847,7.835,50857
1679443200000,49362,7.8472,7.8458,7.84693,7.8499,7.84137,49362
1679529600000,33408,7.8489,7.8473,7.8494,7.85011,7.84342,33408
